LMDB SINGLE SYNC,0.100059,0.034148
LMDB SINGLE SYNC,0.110978,0.035902
LMDB SINGLE SYNC,0.099979,0.033001
LMDB SINGLE SYNC,0.099961,0.032696
LMDB SINGLE SYNC,0.099714,0.033926
LMDB SINGLE SYNC,0.0997209999999999,0.034783
LMDB SINGLE SYNC,0.11117,0.040388
LMDB SINGLE SYNC,0.099811,0.037466
LMDB SINGLE SYNC,0.111128,0.063548
LMDB SINGLE SYNC,0.099974,0.036689
LMDB SINGLE SYNC,0.100164,0.036066
LMDB SINGLE SYNC,0.100019,0.033247
LMDB SINGLE SYNC,0.099978,0.033586
LMDB SINGLE SYNC,0.099719,0.03581
LMDB SINGLE SYNC,0.14434,0.033136
LMDB SINGLE SYNC,0.099924,0.033519
LMDB SINGLE SYNC,0.099828,0.033786
LMDB SINGLE SYNC,0.099802,0.036748
LMDB SINGLE SYNC,0.098221,0.032941
LMDB SINGLE SYNC,0.11098,0.040101
LMDB SINGLE SYNC,0.099939,0.032733
LMDB SINGLE SYNC,0.100085,0.034713
LMDB SINGLE SYNC,0.09979,0.032972
LMDB SINGLE SYNC,0.111091,0.039846
LMDB SINGLE SYNC,0.099733,0.033602
LMDB SINGLE SYNC,0.099802,0.033395
LMDB SINGLE SYNC,0.100095,0.034624
LMDB SINGLE SYNC,0.100102,0.03391
LMDB SINGLE SYNC,0.099759,0.033426
LMDB SINGLE SYNC,0.099982,0.032983
LMDB SINGLE SYNC,0.100062,0.033656
LMDB SINGLE SYNC,0.0998,0.036727
LMDB SINGLE SYNC,0.099903,0.033581
LMDB SINGLE SYNC,0.099899,0.032208
LMDB SINGLE NOSYNC,0.037935,0.03229
LMDB SINGLE NOSYNC,0.04124,0.035432
LMDB SINGLE NOSYNC,0.039972,0.034493
LMDB SINGLE NOSYNC,0.038324,0.032871
LMDB SINGLE NOSYNC,0.038324,0.032648
LMDB SINGLE NOSYNC,0.039239,0.033923
LMDB SINGLE NOSYNC,0.038425,0.032406
LMDB SINGLE NOSYNC,0.042054,0.035856
LMDB SINGLE NOSYNC,0.039252,0.033196
LMDB SINGLE NOSYNC,0.037197,0.034044
LMDB SINGLE NOSYNC,0.039871,0.036188
LMDB SINGLE NOSYNC,0.038728,0.033082
LMDB SINGLE NOSYNC,0.04207,0.036562
LMDB SINGLE NOSYNC,0.038243,0.037873
LMDB SINGLE NOSYNC,0.039144,0.032602
LMDB SINGLE NOSYNC,0.037927,0.032524
LMDB SINGLE NOSYNC,0.037515,0.032209
LMDB SINGLE NOSYNC,0.038179,0.032561
LMDB SINGLE NOSYNC,0.037737,0.032654
LMDB SINGLE NOSYNC,0.040469,0.034999
LMDB SINGLE NOSYNC,0.038508,0.032603
LMDB SINGLE NOSYNC,0.037305,0.031802
LMDB SINGLE NOSYNC,0.038193,0.032746
LMDB SINGLE NOSYNC,0.038626,0.03296
LMDB SINGLE NOSYNC,0.039102,0.033017
LMDB SINGLE NOSYNC,0.041731,0.035979
LMDB SINGLE NOSYNC,0.038289,0.03407
LMDB SINGLE NOSYNC,0.038068,0.032932
LMDB SINGLE NOSYNC,0.039622,0.033806
LMDB SINGLE NOSYNC,0.037578,0.032
LMDB SINGLE NOSYNC,0.037763,0.032218
LMDB SINGLE NOSYNC,0.038551,0.03388
LMDB SINGLE NOSYNC,0.037896,0.032374
LMDB SINGLE NOSYNC,0.03873,0.033335
LMDB SINGLE NOSYNC,0.038243,0.032451
LMDB SINGLE NOSYNC,0.040062,0.034949
LMDB SINGLE NOSYNC,0.03846,0.033091
LMDB SINGLE NOSYNC,0.041719,0.036244
LMDB SINGLE NOSYNC,0.044343,0.038363
LMDB SINGLE NOSYNC,0.042895,0.035685
LMDB SINGLE NOSYNC,0.03811,0.032884
LMDB SINGLE NOSYNC,0.03924,0.034065
LMDB SINGLE NOSYNC,0.03825,0.033101
LMDB SINGLE NOSYNC,0.038506,0.033063
LMDB SINGLE NOSYNC,0.038242,0.032644
LMDB SINGLE NOSYNC,0.038044,0.032678
LMDB SINGLE NOSYNC,0.04092,0.035294
LMDB SINGLE NOSYNC,0.041809,0.036447
LMDB SINGLE NOSYNC,0.038316,0.033032
LMDB SINGLE NOSYNC,0.037583,0.032318
LMDB SINGLE NOSYNC,0.038861,0.033218
LMDB SINGLE NOMETASYNC,0.07793,0.03644
LMDB SINGLE NOMETASYNC,0.077889,0.032496
LMDB SINGLE NOMETASYNC,0.077932,0.038374
LMDB SINGLE NOMETASYNC,0.077894,0.03231
LMDB SINGLE NOMETASYNC,0.077836,0.032808
LMDB SINGLE NOMETASYNC,0.078013,0.033402
LMDB SINGLE NOMETASYNC,0.077833,0.033328
LMDB SINGLE NOMETASYNC,0.078007,0.032688
LMDB SINGLE NOMETASYNC,0.077919,0.03312
LMDB SINGLE NOMETASYNC,0.078024,0.032616
LMDB SINGLE NOMETASYNC,0.077655,0.036711
LMDB SINGLE NOMETASYNC,0.077859,0.035747
LMDB SINGLE NOMETASYNC,0.077898,0.0328
LMDB SINGLE NOMETASYNC,0.077902,0.032284
LMDB SINGLE NOMETASYNC,0.077929,0.03636
LMDB SINGLE NOMETASYNC,0.111438,0.033451
LMDB SINGLE NOMETASYNC,0.077934,0.036661
LMDB SINGLE NOMETASYNC,0.154109,0.032166
LMDB SINGLE NOMETASYNC,0.077867,0.032612
LMDB SINGLE NOMETASYNC,0.069713,0.032255
LMDB SINGLE NOMETASYNC,0.077934,0.033846
LMDB SINGLE NOMETASYNC,0.079566,0.033785
LMDB SINGLE NOMETASYNC,0.078011,0.0391
LMDB SINGLE NOMETASYNC,0.077726,0.032921
LMDB SINGLE NOMETASYNC,0.0779609999999999,0.033593
LMDB SINGLE NOMETASYNC,0.077957,0.035931
LMDB SINGLE NOMETASYNC,0.078022,0.033304
LMDB SINGLE NOMETASYNC,0.077878,0.03328
LMDB SINGLE NOMETASYNC,0.077979,0.033297
LMDB SINGLE NOMETASYNC,0.077745,0.033283
LMDB SINGLE NOMETASYNC,0.078026,0.03269
LMDB SINGLE NOMETASYNC,0.077965,0.058026
LMDB SINGLE NOMETASYNC,0.077806,0.035595
LMDB SINGLE NOMETASYNC,0.078575,0.034
LMDB SINGLE NOMETASYNC,0.077878,0.033578
LMDB SINGLE NOMETASYNC,0.07829,0.033364
LMDB SINGLE NOMETASYNC,0.07802,0.033087
LMDB SINGLE NOMETASYNC,0.077935,0.033612
LMDB SINGLE NOMETASYNC,0.077757,0.032409
LMDB SINGLE NOMETASYNC,0.077976,0.033666
LMDB SINGLE NOMETASYNC,0.078032,0.035967
LMDB SINGLE NOMETASYNC,0.07801,0.032697
LMDB SINGLE NOMETASYNC,0.077693,0.033288
LMDB SINGLE NOMETASYNC,0.077972,0.031991
LMDB SINGLE NOMETASYNC,0.077917,0.039633
LMDB SINGLE NOMETASYNC,0.077738,0.032883
LMDB SINGLE NOMETASYNC,0.078064,0.035566
LMDB SINGLE NOMETASYNC,0.077972,0.032004
LMDB SINGLE NOMETASYNC,0.077885,0.034372
LMDB SINGLE NOMETASYNC,0.077823,0.033262
LMDB SINGLE NOMETASYNC,0.077865,0.034792
LMDB SINGLE NOSYNC | NOMETASYNC,0.042041,0.035755
LMDB SINGLE NOSYNC | NOMETASYNC,0.03846,0.032894
LMDB SINGLE NOSYNC | NOMETASYNC,0.038059,0.033638
LMDB SINGLE NOSYNC | NOMETASYNC,0.045372,0.039673
LMDB SINGLE NOSYNC | NOMETASYNC,0.037548,0.032178
LMDB SINGLE NOSYNC | NOMETASYNC,0.03769,0.031978
LMDB SINGLE NOSYNC | NOMETASYNC,0.038046,0.032596
LMDB SINGLE NOSYNC | NOMETASYNC,0.038117,0.032747
LMDB SINGLE NOSYNC | NOMETASYNC,0.039544,0.034325
LMDB SINGLE NOSYNC | NOMETASYNC,0.043031,0.037063
LMDB SINGLE NOSYNC | NOMETASYNC,0.038431,0.032999
LMDB SINGLE NOSYNC | NOMETASYNC,0.038168,0.032218
LMDB SINGLE NOSYNC | NOMETASYNC,0.038546,0.032261
LMDB SINGLE NOSYNC | NOMETASYNC,0.043178,0.037478
LMDB SINGLE NOSYNC | NOMETASYNC,0.038302,0.033306
LMDB SINGLE NOSYNC | NOMETASYNC,0.038572,0.033559
LMDB SINGLE NOSYNC | NOMETASYNC,0.041658,0.036238
LMDB SINGLE NOSYNC | NOMETASYNC,0.039925,0.035941
LMDB SINGLE NOSYNC | NOMETASYNC,0.043791,0.038753
LMDB SINGLE NOSYNC | NOMETASYNC,0.037546,0.032221
LMDB SINGLE NOSYNC | NOMETASYNC,0.042083,0.036418
LMDB SINGLE NOSYNC | NOMETASYNC,0.040717,0.035254
LMDB SINGLE NOSYNC | NOMETASYNC,0.038077,0.032127
LMDB SINGLE NOSYNC | NOMETASYNC,0.037755,0.032461
LMDB SINGLE NOSYNC | NOMETASYNC,0.041032,0.035595
LMDB SINGLE NOSYNC | NOMETASYNC,0.038281,0.032495
LMDB SINGLE NOSYNC | NOMETASYNC,0.03792,0.032475
LMDB SINGLE NOSYNC | NOMETASYNC,0.038128,0.03221
LMDB SINGLE NOSYNC | NOMETASYNC,0.038715,0.033022
LMDB SINGLE NOSYNC | NOMETASYNC,0.040983,0.036234
LMDB SINGLE NOSYNC | NOMETASYNC,0.039896,0.032917
LMDB SINGLE NOSYNC | NOMETASYNC,0.041086,0.035728
LMDB SINGLE NOSYNC | NOMETASYNC,0.038134,0.033099
LMDB SINGLE NOSYNC | NOMETASYNC,0.038066,0.032703
LMDB SINGLE NOSYNC | NOMETASYNC,0.03939,0.03365
LMDB SINGLE NOSYNC | NOMETASYNC,0.041328,0.035677
LMDB SINGLE NOSYNC | NOMETASYNC,0.038191,0.032763
LMDB SINGLE NOSYNC | NOMETASYNC,0.038715,0.033323
LMDB SINGLE NOSYNC | NOMETASYNC,0.044761,0.039832
LMDB SINGLE NOSYNC | NOMETASYNC,0.03807,0.032823
LMDB SINGLE NOSYNC | NOMETASYNC,0.039004,0.033504
LMDB SINGLE NOSYNC | NOMETASYNC,0.038121,0.032452
LMDB SINGLE NOSYNC | NOMETASYNC,0.039521,0.033279
LMDB SINGLE NOSYNC | NOMETASYNC,0.037556,0.031856
LMDB SINGLE NOSYNC | NOMETASYNC,0.038934,0.034698
LMDB SINGLE NOSYNC | NOMETASYNC,0.03974,0.034236
LMDB SINGLE NOSYNC | NOMETASYNC,0.037556,0.032097
LMDB SINGLE NOSYNC | NOMETASYNC,0.037998,0.037467
LMDB SINGLE NOSYNC | NOMETASYNC,0.03787,0.032312
LMDB SINGLE NOSYNC | NOMETASYNC,0.038703,0.033235
LMDB SINGLE NOSYNC | NOMETASYNC,0.04489,0.039412
