LMDB SYNC=1 METASYNC=1 TX=MULTI
0.013530
0.009050
0.009171
0.009144
0.008879
0.008556
0.008649
0.008256
0.008170
0.010150
0.009642
0.009308
0.009250
0.009545
0.009256
0.010022
0.009111
0.009306
0.009668
0.009699
0.009282
0.008953
0.009762
0.010007
0.009752
0.010036
0.010291
0.009549
0.009118
0.008611
0.009963
0.009519
0.009707
0.008866
0.009226
0.009296
0.009779
0.009446
0.009819
0.008932
0.008969
0.006946
0.006387
0.009149
0.010183
0.009559
0.009070
0.009741
0.009556
0.010648
0.009537
0.010003
0.009326
0.010713
0.010058
0.009604
0.009191
0.009517
0.009186
0.008902
0.008983
0.009439
0.009081
0.009584
0.009460
0.009487
0.008291
0.008926
0.009399
0.009695
0.010264
0.010022
0.009493
0.009115
0.008324
0.009625
0.009749
0.009824
0.009753
0.009243
0.009388
0.009132
0.009557
0.008846
0.008406
0.008719
0.007951
0.008800
0.009407
0.008563
0.009457
0.009254
0.009762
0.010191
0.010226
0.010378
0.010288
0.009921
0.009187
0.009386
0.009107
0.009284
0.010033
0.009924
0.010332
0.009801
0.009681
0.009527
0.010200
0.009573
0.009620
0.009792
0.008957
0.009608
0.009169
0.010765
0.009610
0.009375
0.009376
0.009386
0.008759
0.009514
0.009232
0.009819
0.008697
0.008928
0.009802
0.010190
0.009215
0.009274
0.009214
0.009495
0.009288
0.009538
0.010379
0.009139
0.009389
0.009473
0.009337
0.009488
0.009250
0.009596
0.009628
0.009720
0.009365
0.009127
0.009913
0.009744
0.010479
0.009763
0.009616
0.009604
0.009701
0.009093
0.009104
0.009234
0.009298
0.010298
0.009819
0.009429
0.009538
0.009640
0.009368
0.009106
0.009249
0.009498
0.009100
0.009222
0.009939
0.009360
0.008973
0.009458
0.009080
0.009412
0.009322
0.009497
0.008448
0.008567
0.010014
0.009230
0.009441
0.009538
0.009829
0.008647
0.009269
0.009813
0.009394
0.009472
0.010103
0.010353
0.009752
0.009329
0.009529
0.009162
0.010158
0.009607
0.009268
0.009317
0.009617
0.008851
0.009584
0.009223
0.009588
0.009234
0.009096
0.008479
0.008810
0.010017
0.009366
0.009552
0.010061
0.009648
0.009411
0.009351
0.009065
0.008756
0.008616
0.009294
0.008935
0.008853
0.008716
0.009096
0.008532
0.009784
0.009358
0.009923
0.009366
0.008916
0.008865
0.007043
0.008448
0.009689
0.008713
0.008731
0.008803
0.008742
0.008878
0.009326
0.008470
0.008924
0.009618
0.009462
0.008656
0.009726
0.010487
0.009658
0.009753
0.009573
0.009609
0.009618
0.009517
0.010285
0.009277
0.009435
0.009619
0.009117
0.009338
0.009314
0.009085
0.009004
0.010242
0.009703
0.009406
0.010142
0.009850
0.009440
0.009919
0.009454
0.009293
0.009065
0.009835
0.009064
0.010016
0.010709
0.009095
0.009519
0.009449
0.009506
0.008866
0.008886
0.009322
0.008983
0.009499
0.010025
0.009681
0.009987
0.009748
0.009588
0.009749
0.008846
0.010276
0.009125
0.009702
0.008809
0.009103
0.009077
0.009324
0.008800
0.008463
0.009444
0.009816
0.009199
0.009988
0.009445
0.009892
0.009631
0.009544
0.009105
0.009889
0.010073
0.010509
0.009413
0.009196
0.008941
0.008933
0.010141
0.009734
0.010814
0.010415
0.010254
0.009875
0.010825
0.009867
0.010148
0.009243
0.009460
0.008731
0.009423
0.008856
0.009226
0.008979
0.008949
0.009512
0.009237
0.010051
0.009198
0.009145
0.010110
0.009664
0.010286
0.009256
0.009857
0.009263
0.009870
0.010187
0.010061
0.009561
0.009945
0.009661
0.009748
0.009169
0.009838
0.009377
0.008787
0.009326
0.009580
0.009874
0.010229
0.009839
0.008963
0.008847
0.009946
0.009337
0.009452
0.009793
0.009340
0.009654
0.009387
0.009407
0.009029
0.009573
0.009428
0.009678
0.009244
0.008946
0.008673
0.009254
0.009140
0.009299
0.009298
0.009280
0.009860
0.008630
0.009955
0.009257
0.008808
0.008843
0.009211
0.009342
0.010289
0.009170
0.009790
0.009369
0.008864
0.009071
0.009077
0.009237
0.009637
0.009084
0.009316
0.009505
0.009428
0.009297
0.009152
0.008526
0.007873
0.008106
0.010039
0.008832
0.009856
0.009051
0.008517
0.010205
0.011113
0.009255
0.009850
0.009582
0.009627
0.009691
0.009982
0.009266
0.009398
0.009969
0.009721
0.009540
0.009420
0.009780
0.009991
0.010256
0.008707
0.009399
0.009035
0.009190
0.009622
0.010178
0.009613
0.011562
0.010490
0.009755
0.009562
0.008793
0.009188
0.009011
0.009799
0.009562
0.009400
0.010143
0.010037
0.009919
0.009194
0.010334
0.009970
0.009794
0.009530
0.009858
0.009043
0.009189
0.009345
0.009129
0.009015
0.009565
0.008675
0.008804
0.008952
0.009522
0.009557
0.009257
0.009204
0.008998
0.008852
0.008576
0.008565
0.008280
0.008862
0.009639
0.009384
0.008967
0.008628
0.008463
0.009947
0.008838
0.009166
0.009060
0.009609
0.009177
0.009590
0.009085
0.008965
0.009277
0.009756
0.009497
0.008793
0.009919
0.010292
0.009721
0.009531
0.009169
0.009269
0.009782
0.009604
0.009501
0.009440
0.009290
0.009736
0.009455
0.009456
0.009318
0.008870
0.009028
0.009044
0.009118
0.009649
0.009596
0.009075
0.009233
0.008829
0.008081
0.009323
0.009777
0.010310
0.009432
0.009680
0.010051
0.010084
0.009256
0.009920
0.010382
0.010433
0.010078
0.009948
0.009709
0.010444
0.008707
0.009679
0.009090
0.009288
0.011024
0.010378
0.010219
0.010038
0.009689
0.009667
0.010833
0.010407
0.009653
0.010164
0.010062
0.010114
0.010174
0.010328
0.009570
0.009362
0.009055
0.009393
0.010443
0.009594
0.009617
0.010372
0.009296
0.009319
0.008562
0.008854
0.009099
0.008982
0.008899
0.009359
0.009596
0.009287
0.009549
0.008909
0.008489
0.010091
0.009853
0.009372
0.008912
0.009413
0.009375
0.008677
0.009494
0.009567
0.009822
0.009200
0.008984
0.009980
0.009083
0.009723
0.009044
0.009257
0.008665
0.009062
0.008983
0.009446
0.009994
0.008664
0.008983
0.009455
0.008952
0.009117
0.008656
0.009423
0.009135
0.009797
0.009236
0.009122
0.009035
0.008650
0.009163
0.008975
0.009389
0.008749
0.009257
0.009286
0.009613
0.009265
0.010156
0.009689
0.009528
0.009371
0.009427
0.008816
0.009440
0.010127
0.009655
0.006203
0.009421
0.008975
0.009188
0.009929
0.009196
0.010077
0.008648
0.009341
0.008868
0.009462
0.009084
0.009296
0.009580
0.009391
0.009664
0.010360
0.009564
0.009939
0.009982
0.009502
0.008994
0.009322
0.008249
0.009979
0.009001
0.008891
0.009227
0.009829
0.009545
0.008879
0.009556
0.009406
0.009340
0.009630
0.008792
0.009574
0.008979
0.008858
0.009236
0.008620
0.008646
0.009127
0.009377
0.010155
0.009470
0.009982
0.009231
0.009127
0.009633
0.009446
0.009085
0.009647
0.009361
0.009555
0.009719
0.008965
0.009336
0.009494
0.009824
0.009840
0.009592
0.010160
0.009538
0.010066
0.009767
0.009442
0.010010
0.010543
0.010314
0.009573
0.010032
0.009746
0.009616
0.009838
0.009720
0.009580
0.009210
0.009200
0.009764
0.009632
0.009634
0.009175
0.009387
0.009453
0.009118
0.008896
0.009489
0.009509
0.009986
0.008786
0.010050
0.009536
0.009456
0.009543
0.009299
0.009772
0.009358
0.009704
0.009432
0.009847
0.009542
0.009636
0.009964
0.009271
0.009730
0.009897
0.011152
0.009701
0.009113
0.009458
0.008741
0.010271
0.010304
0.010301
0.009876
0.009884
0.009141
0.009436
0.009810
0.009191
0.009850
0.009379
0.010480
0.009472
0.009203
0.009589
0.010169
0.009630
0.009824
0.009497
0.009747
0.009163
0.008802
0.009495
0.009422
0.009075
0.009528
0.008653
0.009605
0.009589
0.009765
0.008442
0.009000
0.010193
0.009767
0.009814
0.009679
0.009488
0.009990
0.009441
0.009357
0.010704
0.009639
0.008819
0.009630
0.009838
0.010150
0.009661
0.009364
0.008256
0.008289
0.009629
0.008853
0.010134
0.009312
0.008946
0.009021
0.009006
0.009574
0.009743
0.010011
0.009156
0.009804
0.009029
0.009313
0.009306
0.009857
0.009540
0.009499
0.009661
0.010584
0.008902
0.009974
0.009726
0.009919
0.009534
0.008991
0.007295
0.007437
0.009597
0.009400
0.008963
0.009022
0.009381
0.009758
0.008829
0.010556
0.009179
0.009003
0.008817
0.009290
0.009370
0.009984
0.009778
0.009570
0.009449
0.008979
0.009231
0.009270
0.010103
0.009538
0.009449
0.009139
0.009137
0.009597
0.009880
0.009363
0.009572
0.008832
0.008408
0.009334
0.009097
0.008674
0.010015
0.009956
0.009044
0.009432
0.009143
0.009104
0.008534
0.008759
0.008543
0.009013
0.009739
0.009258
0.009459
0.008987
0.009545
0.008758
0.009506
0.009317
0.009846
0.008826
0.009258
0.008876
0.009542
0.008922
0.009146
0.009465
0.009689
0.009779
0.007349
0.008955
0.009748
0.009294
0.009042
0.008881
0.008864
0.008786
0.009045
0.009120
0.009865
0.009685
0.009641
0.010177
0.009243
0.009662
0.008840
0.009376
0.009469
0.009948
0.009921
0.009013
0.009546
0.009287
0.009247
0.009092
0.008613
0.009422
0.008983
0.009319
0.009360
0.009575
0.008855
0.009737
0.008909
0.009710
0.009488
0.009281
0.008983
0.009626
0.009673
0.009017
0.009765
0.009486
0.009935
0.009312
0.009535
0.008887
0.009049
0.009816
0.008952
0.010316
0.009490
0.009816
0.009802
0.009036
0.009226
0.010298
0.009428
0.010268
0.009690
0.009412
0.009359
0.008632
0.010212
0.010185
0.010279
0.010075
0.010943
0.009766
0.009982
0.010223
0.010865
0.009638
0.009316
0.009831
0.009093
0.009035
0.009660
0.010358
0.010210
0.010140
0.010145
0.010221
0.008920
0.010036
0.009643
0.010151
0.009862
0.009769
0.009561
0.009597
0.010234
0.009487
0.010009
0.009607
0.009629
0.008761
0.009024
0.008935
0.009965
0.010124
0.009952
0.009795
0.009200
0.009586
0.009088
0.009587
0.009238
0.009395
0.010070
0.009778
0.009858
0.009447
0.009721
0.009804
0.009630
0.009117
0.009681
0.009023
0.009411
0.008867
0.009261
0.009061
0.008909
0.008795
0.008679
0.010748
0.009629
0.010309
0.009625
0.008593
0.008920
0.009278
0.009352
0.009581
0.009200
0.009175
0.009259
0.009422
0.009664
0.009079
0.010601
0.009728
0.009369
0.009216
0.010107
0.008983
0.010386
0.009406
0.009309
0.009277
0.009084
0.009607
0.010350
0.009553
0.009614
0.009632
0.009566
0.009062
0.009529
0.009713
0.008825
0.009508
0.010091
0.010333
0.009201
0.009846
0.009369
0.008944
0.009643
0.009278
0.009236
0.009557
0.009705
0.008939
0.009037
0.009656
0.009344
0.008962
0.009470
0.009178
0.010118
0.008972
0.009203
0.009079
0.009919
0.008815
0.009078
0.008550
0.009539
0.009499
0.009239
0.008885
0.009235
0.009940
0.009007
0.009248
0.009356
0.009711
0.009078
0.009591
0.008373
0.008775
0.009634
0.009382
0.009968
0.009057
0.008760
0.009153
0.009310
0.008732
0.009173
0.009554
0.009222
0.009137
0.008420
0.008800
0.009838
0.009690
0.008981
0.010172
0.009272
0.009240
0.009140
0.008691
0.008801
0.009226
0.009670
0.009431
0.007306
0.009249
0.009868
0.009596
0.009340
0.009163
0.009007
0.009635
0.009140
0.009769
0.009819
0.009173
0.009105
0.008587
0.008817
0.009244
0.009309
0.009574
0.009509
0.009747
0.009533
0.008917
0.009880
0.009001
0.008877
0.009535
0.009925
0.010400
0.009566
0.009887
0.009182
0.009594
0.009643
0.009179
0.009711
0.009893
0.008984
0.009687
0.009002
0.009718
0.009121
0.009586
0.009041
0.009351
0.010380
0.009843
0.009241
0.010530
0.009925
0.009514
0.010181
0.010305
0.010372
0.009905
0.010095
0.010207
0.008832
0.009328
0.008696
0.009058
0.009911
0.008922
0.008769
0.010662
0.009128
0.009539
0.009088
0.008792
0.009824
0.009587
